model name,query index,answer,colored reduce time,unfold time,reduce time,verification time,verification memory,solved by query simplification,state space size,original place count,original transition count,colored reduce place count,colored reduce transition count,unfolded place count, unfolded transition count,reduced place count,reduced transition count,rule A,rule B,rule C,rule D,rule E,rule F,rule G,rule H,rule I,rule 1,rule 2
Sudoku-COL-AN15,16,FALSE,0.0,0.02104,0.005869,0.0,14552,TRUE,0,4,1,4,1,676,3375,675,3375,0,0,0,0,0,0,0,0,1,0,0
Sudoku-COL-AN15,2,FALSE,0.0,0.03046,0.007123,0.0,15868,TRUE,0,4,1,4,1,676,3375,676,3375,0,0,0,0,0,0,0,0,0,0,0
Sudoku-COL-AN15,3,TRUE,0.0,0.029869,0.007439,0.0,14552,TRUE,0,4,1,4,1,676,3375,675,3375,0,0,0,0,0,0,0,0,1,0,0
Sudoku-COL-AN15,4,TRUE,0.0,0.030142,0.006202,0.153406,15872,FALSE,0,4,1,4,1,676,3375,676,3375,0,0,0,0,0,0,0,0,0,0,0
Sudoku-COL-AN15,5,FALSE,0.0,0.030173,0.006797,0.0,15868,TRUE,0,4,1,4,1,676,3375,676,3375,0,0,0,0,0,0,0,0,0,0,0
Sudoku-COL-AN15,6,NONE,0.0,0.029965,0.006128,0.0,160636,FALSE,0,4,1,4,1,676,3375,676,3375,0,0,0,0,0,0,0,0,0,0,0
Sudoku-COL-AN15,7,NONE,0.0,0.030119,0.006492,0.0,52664,FALSE,0,4,1,4,1,676,3375,675,3375,0,0,0,0,0,0,0,0,1,0,0
Sudoku-COL-AN15,8,NONE,0.0,0.032559,0.008256,0.0,53100,FALSE,0,4,1,4,1,676,3375,675,3375,0,0,0,0,0,0,0,0,1,0,0
Sudoku-COL-AN15,9,TRUE,0.0,0.029691,0.005915,0.0,15868,TRUE,0,4,1,4,1,676,3375,676,3375,0,0,0,0,0,0,0,0,0,0,0
Sudoku-COL-AN16,1,FALSE,0.0,0.032251,0.009185,14.1452,52552,FALSE,0,4,1,4,1,769,4096,768,4096,0,0,0,0,0,0,0,0,1,0,0
Sudoku-COL-AN16,10,FALSE,0.0,0.035369,0.008678,10.0865,51828,FALSE,0,4,1,4,1,769,4096,768,4096,0,0,0,0,0,0,0,0,1,0,0
Sudoku-COL-AN16,11,TRUE,0.0,0.036498,0.008498,9.55944,52168,FALSE,0,4,1,4,1,769,4096,768,4096,0,0,0,0,0,0,0,0,1,0,0
Sudoku-COL-AN16,12,FALSE,0.0,0.034099,0.008819,0.0,18208,TRUE,0,4,1,4,1,769,4096,769,4096,0,0,0,0,0,0,0,0,0,0,0
Sudoku-COL-AN16,13,TRUE,0.0,0.029419,0.007119,0.0,18212,TRUE,0,4,1,4,1,769,4096,769,4096,0,0,0,0,0,0,0,0,0,0,0
Sudoku-COL-AN16,14,TRUE,0.0,0.029564,0.005917,0.045679,18208,FALSE,0,4,1,4,1,769,4096,769,4096,0,0,0,0,0,0,0,0,0,0,0
Sudoku-COL-AN16,15,TRUE,0.0,0.029445,0.005379,0.0,18208,TRUE,0,4,1,4,1,769,4096,769,4096,0,0,0,0,0,0,0,0,0,0,0
Sudoku-COL-AN16,16,TRUE,0.0,0.025058,0.006743,0.0,18208,TRUE,0,4,1,4,1,769,4096,769,4096,0,0,0,0,0,0,0,0,0,0,0
Sudoku-COL-AN16,2,TRUE,0.0,0.036806,0.006951,0.121258,18200,FALSE,0,4,1,4,1,769,4096,769,4096,0,0,0,0,0,0,0,0,0,0,0
Sudoku-COL-AN16,3,FALSE,0.0,0.036593,0.008024,11.4028,208848,FALSE,0,4,1,4,1,769,4096,769,4096,0,0,0,0,0,0,0,0,0,0,0
Sudoku-COL-AN16,4,FALSE,0.0,0.035895,0.009451,12.0239,51236,FALSE,0,4,1,4,1,769,4096,768,4096,0,0,0,0,0,0,0,0,1,0,0
Sudoku-COL-AN16,5,TRUE,0.0,0.03644,0.008723,20.0357,208936,FALSE,0,4,1,4,1,769,4096,769,4096,0,0,0,0,0,0,0,0,0,0,0
Sudoku-COL-AN16,6,FALSE,0.0,0.036635,0.007717,11.347,51972,FALSE,0,4,1,4,1,769,4096,768,4096,0,0,0,0,0,0,0,0,1,0,0
Sudoku-COL-AN16,7,TRUE,0.0,0.029958,0.007739,0.0,18204,TRUE,0,4,1,4,1,769,4096,769,4096,0,0,0,0,0,0,0,0,0,0,0
Sudoku-COL-AN16,8,TRUE,0.0,0.037477,0.009269,0.0,16624,TRUE,0,4,1,4,1,769,4096,768,4096,0,0,0,0,0,0,0,0,1,0,0
Sudoku-COL-AN16,9,FALSE,0.0,0.030418,0.007812,0.317045,18204,FALSE,0,4,1,4,1,769,4096,769,4096,0,0,0,0,0,0,0,0,0,0,0
Sudoku-COL-BN01,1,TRUE,0.0,7.8e-05,7.4e-05,0.002523,5976,FALSE,2,5,1,5,1,5,1,5,1,0,0,0,0,0,0,0,0,0,0,0
Sudoku-COL-BN01,10,FALSE,0.0,7.8e-05,6.4e-05,0.0,4112,TRUE,2,5,1,5,1,5,1,5,1,0,0,0,0,0,0,0,0,0,0,0
Sudoku-COL-BN01,11,TRUE,0.0,8.6e-05,6.9e-05,0.00231,5980,FALSE,2,5,1,5,1,5,1,5,1,0,0,0,0,0,0,0,0,0,0,0
Sudoku-COL-BN01,12,TRUE,0.0,8.4e-05,6.4e-05,0.0,4100,TRUE,2,5,1,5,1,5,1,4,1,0,0,0,0,0,0,0,0,1,0,0
Sudoku-COL-BN01,13,FALSE,0.0,7.5e-05,6e-05,0.0,3632,TRUE,2,5,1,5,1,5,1,5,1,0,0,0,0,0,0,0,0,0,0,0
Sudoku-COL-BN01,14,NONE,0.0,8.4e-05,5.3e-05,0.0,4252,FALSE,1,5,1,5,1,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Sudoku-COL-BN01,15,NONE,0.0,7.9e-05,6.2e-05,0.0,4124,FALSE,1,5,1,5,1,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Sudoku-COL-BN01,16,TRUE,0.0,8.2e-05,7.1e-05,0.0,3628,TRUE,2,5,1,5,1,5,1,4,1,0,0,0,0,0,0,0,0,1,0,0
Sudoku-COL-BN01,2,FALSE,0.0,8.2e-05,6.3e-05,0.002535,5980,FALSE,2,5,1,5,1,5,1,4,1,0,0,0,0,0,0,0,0,1,0,0
Sudoku-COL-BN01,3,NONE,0.0,7.4e-05,5.1e-05,0.0,4256,FALSE,1,5,1,5,1,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Sudoku-COL-BN01,4,FALSE,0.0,7.7e-05,6.1e-05,0.0,4116,TRUE,2,5,1,5,1,5,1,5,1,0,0,0,0,0,0,0,0,0,0,0
Sudoku-COL-BN01,5,NONE,0.0,8e-05,5.3e-05,0.0,4124,FALSE,1,5,1,5,1,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Sudoku-COL-BN01,6,NONE,0.0,8.3e-05,5.1e-05,0.0,4256,FALSE,1,5,1,5,1,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Sudoku-COL-BN01,7,NONE,0.0,8.1e-05,6.3e-05,0.0,4264,FALSE,1,5,1,5,1,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Sudoku-COL-BN01,8,FALSE,0.0,8.7e-05,6.8e-05,0.0,3564,TRUE,2,5,1,5,1,5,1,4,1,0,0,0,0,0,0,0,0,1,0,0
Sudoku-COL-BN01,9,NONE,0.0,8.6e-05,5.3e-05,0.0,4256,FALSE,1,5,1,5,1,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Sudoku-COL-BN04,1,TRUE,0.0,0.001083,0.000181,0.0,4060,TRUE,0,5,1,5,1,65,64,65,64,0,0,0,0,0,0,0,0,0,0,0
Sudoku-COL-BN04,10,FALSE,0.0,0.00107,0.000139,0.0,4060,TRUE,0,5,1,5,1,65,64,65,64,0,0,0,0,0,0,0,0,0,0,0
Sudoku-COL-BN04,11,FALSE,0.0,0.001057,0.000162,0.0,4456,TRUE,0,5,1,5,1,65,64,65,64,0,0,0,0,0,0,0,0,0,0,0
Sudoku-COL-BN04,12,FALSE,0.0,0.000945,0.000178,0.003723,6232,FALSE,0,5,1,5,1,65,64,64,64,0,0,0,0,0,0,0,0,1,0,0
Sudoku-COL-BN04,13,TRUE,0.0,0.001159,0.000206,0.004326,6244,FALSE,0,5,1,5,1,65,64,65,64,0,0,0,0,0,0,0,0,0,0,0
Sudoku-COL-BN04,14,FALSE,0.0,0.00111,0.000189,0.003937,6168,FALSE,0,5,1,5,1,65,64,64,64,0,0,0,0,0,0,0,0,1,0,0
Sudoku-COL-BN04,15,FALSE,0.0,0.00111,0.000147,0.0,4456,TRUE,0,5,1,5,1,65,64,65,64,0,0,0,0,0,0,0,0,0,0,0
Sudoku-COL-BN04,16,TRUE,0.0,0.001001,0.00014,0.0,3824,TRUE,0,5,1,5,1,65,64,64,64,0,0,0,0,0,0,0,0,1,0,0
Sudoku-COL-BN04,2,FALSE,0.0,0.001085,0.000185,0.173005,6244,FALSE,0,5,1,5,1,65,64,65,64,0,0,0,0,0,0,0,0,0,0,0
Sudoku-COL-BN04,3,TRUE,0.0,0.001041,0.000183,0.0,3828,TRUE,0,5,1,5,1,65,64,64,64,0,0,0,0,0,0,0,0,1,0,0
Sudoku-COL-BN04,4,TRUE,0.0,0.000941,0.0002,0.0,4376,TRUE,0,5,1,5,1,65,64,64,64,0,0,0,0,0,0,0,0,1,0,0
Sudoku-COL-BN04,5,FALSE,0.0,0.001069,0.000178,0.005026,6244,FALSE,0,5,1,5,1,65,64,65,64,0,0,0,0,0,0,0,0,0,0,0
Sudoku-COL-BN04,6,FALSE,0.0,0.001073,0.000151,0.004069,6244,FALSE,0,5,1,5,1,65,64,65,64,0,0,0,0,0,0,0,0,0,0,0
Sudoku-COL-BN04,7,FALSE,0.0,0.000996,0.000171,0.0,4060,TRUE,0,5,1,5,1,65,64,65,64,0,0,0,0,0,0,0,0,0,0,0
Sudoku-COL-BN04,8,TRUE,0.0,0.001076,0.000135,0.003657,6108,FALSE,0,5,1,5,1,65,64,64,64,0,0,0,0,0,0,0,0,1,0,0
Sudoku-COL-BN04,9,TRUE,0.0,0.000934,0.000145,0.003815,6244,FALSE,0,5,1,5,1,65,64,65,64,0,0,0,0,0,0,0,0,0,0,0
Sudoku-COL-BN09,1,TRUE,0.0,0.017439,0.001666,0.0,6680,TRUE,0,5,1,5,1,325,729,324,729,0,0,0,0,0,0,0,0,1,0,0
Sudoku-COL-BN09,10,FALSE,0.0,0.01495,0.001204,0.0,6776,TRUE,0,5,1,5,1,325,729,325,729,0,0,0,0,0,0,0,0,0,0,0
Sudoku-COL-BN09,11,NONE,0.0,0.016337,0.001064,0.0,65912,FALSE,0,5,1,5,1,325,729,324,729,0,0,0,0,0,0,0,0,1,0,0
Sudoku-COL-BN09,12,NONE,0.0,0.015876,0.001041,0.0,66564,FALSE,0,5,1,5,1,325,729,324,729,0,0,0,0,0,0,0,0,1,0,0
Sudoku-COL-BN09,13,TRUE,0.0,0.01445,0.00104,0.212501,10812,FALSE,0,5,1,5,1,325,729,325,729,0,0,0,0,0,0,0,0,0,0,0
Sudoku-COL-BN09,14,NONE,0.0,0.015018,0.001161,0.0,133888,FALSE,0,5,1,5,1,325,729,325,729,0,0,0,0,0,0,0,0,0,0,0
Sudoku-COL-BN09,15,TRUE,0.0,0.014513,0.000995,0.016606,7892,FALSE,0,5,1,5,1,325,729,325,729,0,0,0,0,0,0,0,0,0,0,0
Sudoku-COL-BN09,16,TRUE,0.0,0.014425,0.001006,0.0,6408,TRUE,0,5,1,5,1,325,729,325,729,0,0,0,0,0,0,0,0,0,0,0
Sudoku-COL-BN09,2,NONE,0.0,0.01779,0.001185,0.0,55832,FALSE,0,5,1,5,1,325,729,324,729,0,0,0,0,0,0,0,0,1,0,0
Sudoku-COL-BN09,3,FALSE,0.0,0.017862,0.001079,0.238053,10684,FALSE,0,5,1,5,1,325,729,325,729,0,0,0,0,0,0,0,0,0,0,0
Sudoku-COL-BN09,4,FALSE,0.0,0.017056,0.00122,0.0,6816,TRUE,0,5,1,5,1,325,729,325,729,0,0,0,0,0,0,0,0,0,0,0
Sudoku-COL-BN09,5,NONE,0.0,0.017488,0.001194,0.0,47456,FALSE,0,5,1,5,1,325,729,324,729,0,0,0,0,0,0,0,0,1,0,0
Sudoku-COL-BN09,6,TRUE,0.0,0.017149,0.001433,0.263947,10832,FALSE,0,5,1,5,1,325,729,325,729,0,0,0,0,0,0,0,0,0,0,0
Sudoku-COL-BN09,7,NONE,0.0,0.022664,0.001004,0.0,116436,FALSE,0,5,1,5,1,325,729,325,729,0,0,0,0,0,0,0,0,0,0,0
Sudoku-COL-BN09,8,TRUE,0.0,0.02076,0.001566,0.0,6640,TRUE,0,5,1,5,1,325,729,324,729,0,0,0,0,0,0,0,0,1,0,0
Sudoku-COL-BN09,9,NONE,0.0,0.014911,0.00108,0.0,63000,FALSE,0,5,1,5,1,325,729,324,729,0,0,0,0,0,0,0,0,1,0,0
Sudoku-COL-BN16,1,TRUE,0.0,0.202373,0.009294,24.0784,283484,FALSE,0,5,1,5,1,1025,4096,1025,4096,0,0,0,0,0,0,0,0,0,0,0
Sudoku-COL-BN16,10,TRUE,0.0,0.199037,0.007941,0.0,19584,TRUE,0,5,1,5,1,1025,4096,1024,4096,0,0,0,0,0,0,0,0,1,0,0
Sudoku-COL-BN16,11,TRUE,0.0,0.184715,0.007501,10.8031,62040,FALSE,0,5,1,5,1,1025,4096,1024,4096,0,0,0,0,0,0,0,0,1,0,0
Sudoku-COL-BN16,12,FALSE,0.0,0.180946,0.008334,10.351,60932,FALSE,0,5,1,5,1,1025,4096,1024,4096,0,0,0,0,0,0,0,0,1,0,0
Sudoku-COL-BN16,13,FALSE,0.0,0.186044,0.008187,0.0,20456,TRUE,0,5,1,5,1,1025,4096,1024,4096,0,0,0,0,0,0,0,0,1,0,0
Sudoku-COL-BN16,14,TRUE,0.0,0.161889,0.006034,0.0,24296,TRUE,0,5,1,5,1,1025,4096,1025,4096,0,0,0,0,0,0,0,0,0,0,0
Sudoku-COL-BN16,15,TRUE,0.0,0.180871,0.007061,0.0,22752,TRUE,0,5,1,5,1,1025,4096,1025,4096,0,0,0,0,0,0,0,0,0,0,0
Sudoku-COL-BN16,16,TRUE,0.0,0.188994,0.00789,9.31344,60704,FALSE,0,5,1,5,1,1025,4096,1024,4096,0,0,0,0,0,0,0,0,1,0,0
Sudoku-COL-BN16,2,NONE,0.0,0.211707,0.012422,0.0,257068,FALSE,0,5,1,5,1,1025,4096,1025,4096,0,0,0,0,0,0,0,0,0,0,0
Sudoku-COL-BN16,3,FALSE,0.0,0.209561,0.008826,0.0,21868,TRUE,0,5,1,5,1,1025,4096,1025,4096,0,0,0,0,0,0,0,0,0,0,0
Sudoku-COL-BN16,4,TRUE,0.0,0.226686,0.009872,0.0,20352,TRUE,0,5,1,5,1,1025,4096,1024,4096,0,0,0,0,0,0,0,0,1,0,0
Sudoku-COL-BN16,5,FALSE,0.0,0.270438,0.007044,16.7612,262148,FALSE,0,5,1,5,1,1025,4096,1025,4096,0,0,0,0,0,0,0,0,0,0,0
Sudoku-COL-BN16,6,TRUE,0.0,0.20383,0.007871,0.0,23420,TRUE,0,5,1,5,1,1025,4096,1025,4096,0,0,0,0,0,0,0,0,0,0,0
Sudoku-COL-BN16,7,FALSE,0.0,0.212,0.009578,0.0,20592,TRUE,0,5,1,5,1,1025,4096,1024,4096,0,0,0,0,0,0,0,0,1,0,0
Sudoku-COL-BN16,8,FALSE,0.0,0.200702,0.008129,0.0,20188,TRUE,0,5,1,5,1,1025,4096,1024,4096,0,0,0,0,0,0,0,0,1,0,0
Sudoku-COL-BN16,9,TRUE,0.0,0.184774,0.007387,10.0518,263856,FALSE,0,5,1,5,1,1025,4096,1025,4096,0,0,0,0,0,0,0,0,0,0,0
TokenRing-COL-005,1,FALSE,0.0,0.00142,0.000355,0.0,4244,TRUE,166,1,2,1,2,36,156,36,156,0,0,0,0,0,0,0,0,0,0,0
TokenRing-COL-005,10,TRUE,0.0,0.001294,0.000413,0.0,4244,TRUE,166,1,2,1,2,36,156,36,156,0,0,0,0,0,0,0,0,0,0,0
TokenRing-COL-005,11,NONE,0.0,0.001299,0.000131,0.0,4388,FALSE,1,1,2,1,2,36,156,0,0,0,0,0,0,0,0,0,0,1,0,0
TokenRing-COL-005,12,NONE,0.0,0.001371,0.000137,0.0,4356,FALSE,1,1,2,1,2,36,156,0,0,0,0,0,0,0,0,0,0,1,0,0
TokenRing-COL-005,13,TRUE,0.0,0.001463,0.000386,0.0,4244,TRUE,166,1,2,1,2,36,156,36,156,0,0,0,0,0,0,0,0,0,0,0
TokenRing-COL-005,14,NONE,0.0,0.001498,0.000116,0.0,4140,FALSE,1,1,2,1,2,36,156,0,0,0,0,0,0,0,0,0,0,1,0,0
TokenRing-COL-005,15,NONE,0.0,0.001562,0.000135,0.0,4140,FALSE,1,1,2,1,2,36,156,0,0,0,0,0,0,0,0,0,0,1,0,0
TokenRing-COL-005,16,NONE,0.0,0.001386,0.000136,0.0,4156,FALSE,1,1,2,1,2,36,156,0,0,0,0,0,0,0,0,0,0,1,0,0
TokenRing-COL-005,2,FALSE,0.0,0.001462,0.00032,0.0,4244,TRUE,166,1,2,1,2,36,156,36,156,0,0,0,0,0,0,0,0,0,0,0
TokenRing-COL-005,3,TRUE,0.0,0.001433,0.000315,0.0,4176,TRUE,166,1,2,1,2,36,156,36,156,0,0,0,0,0,0,0,0,0,0,0
TokenRing-COL-005,4,NONE,0.0,0.001399,0.000134,0.0,4324,FALSE,1,1,2,1,2,36,156,0,0,0,0,0,0,0,0,0,0,1,0,0
TokenRing-COL-005,5,TRUE,0.0,0.001348,0.000414,0.0,4240,TRUE,166,1,2,1,2,36,156,36,156,0,0,0,0,0,0,0,0,0,0,0
TokenRing-COL-005,6,TRUE,0.0,0.001389,0.000531,0.0,4244,TRUE,166,1,2,1,2,36,156,36,156,0,0,0,0,0,0,0,0,0,0,0
TokenRing-COL-005,7,FALSE,0.0,0.00144,0.000497,0.0,4240,TRUE,166,1,2,1,2,36,156,36,156,0,0,0,0,0,0,0,0,0,0,0
TokenRing-COL-005,8,FALSE,0.0,0.001529,0.000264,0.0,4176,TRUE,166,1,2,1,2,36,156,36,156,0,0,0,0,0,0,0,0,0,0,0
TokenRing-COL-005,9,FALSE,0.0,0.001288,0.000294,0.0,4180,TRUE,166,1,2,1,2,36,156,36,156,0,0,0,0,0,0,0,0,0,0,0
TokenRing-COL-010,1,TRUE,0.0,0.008736,0.002114,0.0,7176,TRUE,58905,1,2,1,2,121,1111,121,1111,0,0,0,0,0,0,0,0,0,0,0
TokenRing-COL-010,10,TRUE,0.0,0.008938,0.00179,0.0,7172,TRUE,58905,1,2,1,2,121,1111,121,1111,0,0,0,0,0,0,0,0,0,0,0
TokenRing-COL-010,11,FALSE,0.0,0.008639,0.002294,0.0,7240,TRUE,58905,1,2,1,2,121,1111,121,1111,0,0,0,0,0,0,0,0,0,0,0
TokenRing-COL-010,12,TRUE,0.0,0.008575,0.001974,0.0,7172,TRUE,58905,1,2,1,2,121,1111,121,1111,0,0,0,0,0,0,0,0,0,0,0
TokenRing-COL-010,13,TRUE,0.0,0.00873,0.002183,0.0,7236,TRUE,58905,1,2,1,2,121,1111,121,1111,0,0,0,0,0,0,0,0,0,0,0
TokenRing-COL-010,14,FALSE,0.0,0.00861,0.002129,0.0,7236,TRUE,58905,1,2,1,2,121,1111,121,1111,0,0,0,0,0,0,0,0,0,0,0
TokenRing-COL-010,15,FALSE,0.0,0.00858,0.002463,0.0,7236,TRUE,58905,1,2,1,2,121,1111,121,1111,0,0,0,0,0,0,0,0,0,0,0
TokenRing-COL-010,16,FALSE,0.0,0.008444,0.002787,0.0,7236,TRUE,58905,1,2,1,2,121,1111,121,1111,0,0,0,0,0,0,0,0,0,0,0
TokenRing-COL-010,2,FALSE,0.0,0.008344,0.002087,0.0,7240,TRUE,58905,1,2,1,2,121,1111,121,1111,0,0,0,0,0,0,0,0,0,0,0
TokenRing-COL-010,3,TRUE,0.0,0.008843,0.00238,0.0,7240,TRUE,58905,1,2,1,2,121,1111,121,1111,0,0,0,0,0,0,0,0,0,0,0
TokenRing-COL-010,4,TRUE,0.0,0.008408,0.002105,0.0,7176,TRUE,58905,1,2,1,2,121,1111,121,1111,0,0,0,0,0,0,0,0,0,0,0
TokenRing-COL-010,5,TRUE,0.0,0.009217,0.002345,0.0,7244,TRUE,58905,1,2,1,2,121,1111,121,1111,0,0,0,0,0,0,0,0,0,0,0
TokenRing-COL-010,6,FALSE,0.0,0.007117,0.002313,0.0,7240,TRUE,58905,1,2,1,2,121,1111,121,1111,0,0,0,0,0,0,0,0,0,0,0
TokenRing-COL-010,7,TRUE,0.0,0.008525,0.002148,0.0,7236,TRUE,58905,1,2,1,2,121,1111,121,1111,0,0,0,0,0,0,0,0,0,0,0
TokenRing-COL-010,8,TRUE,0.0,0.008964,0.001797,0.0,7172,TRUE,58905,1,2,1,2,121,1111,121,1111,0,0,0,0,0,0,0,0,0,0,0
TokenRing-COL-010,9,FALSE,0.0,0.008637,0.002071,0.0,7240,TRUE,58905,1,2,1,2,121,1111,121,1111,0,0,0,0,0,0,0,0,0,0,0
TokenRing-COL-015,1,TRUE,0.0,0.028384,0.008587,0.0,16136,TRUE,0,1,2,1,2,256,3616,256,3616,0,0,0,0,0,0,0,0,0,0,0
TokenRing-COL-015,10,TRUE,0.0,0.028414,0.009639,0.0,16136,TRUE,0,1,2,1,2,256,3616,256,3616,0,0,0,0,0,0,0,0,0,0,0
TokenRing-COL-015,11,TRUE,0.0,0.022291,0.009277,0.0,16132,TRUE,0,1,2,1,2,256,3616,256,3616,0,0,0,0,0,0,0,0,0,0,0
TokenRing-COL-015,12,TRUE,0.0,0.026741,0.008461,0.0,16136,TRUE,0,1,2,1,2,256,3616,256,3616,0,0,0,0,0,0,0,0,0,0,0
TokenRing-COL-015,13,FALSE,0.0,0.022422,0.006271,0.0,16136,TRUE,0,1,2,1,2,256,3616,256,3616,0,0,0,0,0,0,0,0,0,0,0
TokenRing-COL-015,14,FALSE,0.0,0.022679,0.00845,0.0,16136,TRUE,0,1,2,1,2,256,3616,256,3616,0,0,0,0,0,0,0,0,0,0,0
TokenRing-COL-015,15,TRUE,0.0,0.021754,0.006688,0.0,16132,TRUE,0,1,2,1,2,256,3616,256,3616,0,0,0,0,0,0,0,0,0,0,0
TokenRing-COL-015,16,TRUE,0.0,0.021075,0.006676,0.0,16132,TRUE,0,1,2,1,2,256,3616,256,3616,0,0,0,0,0,0,0,0,0,0,0
TokenRing-COL-015,2,TRUE,0.0,0.028166,0.00887,0.0,16136,TRUE,0,1,2,1,2,256,3616,256,3616,0,0,0,0,0,0,0,0,0,0,0
TokenRing-COL-015,3,TRUE,0.0,0.028213,0.008974,0.0,16136,TRUE,0,1,2,1,2,256,3616,256,3616,0,0,0,0,0,0,0,0,0,0,0
TokenRing-COL-015,4,TRUE,0.0,0.029396,0.009208,0.0,16132,TRUE,0,1,2,1,2,256,3616,256,3616,0,0,0,0,0,0,0,0,0,0,0
TokenRing-COL-015,5,FALSE,0.0,0.028836,0.008262,0.0,16136,TRUE,0,1,2,1,2,256,3616,256,3616,0,0,0,0,0,0,0,0,0,0,0
TokenRing-COL-015,6,FALSE,0.0,0.027699,0.008406,0.0,16132,TRUE,0,1,2,1,2,256,3616,256,3616,0,0,0,0,0,0,0,0,0,0,0
TokenRing-COL-015,7,FALSE,0.0,0.02896,0.008492,0.0,16132,TRUE,0,1,2,1,2,256,3616,256,3616,0,0,0,0,0,0,0,0,0,0,0
TokenRing-COL-015,8,TRUE,0.0,0.029224,0.009703,0.0,16136,TRUE,0,1,2,1,2,256,3616,256,3616,0,0,0,0,0,0,0,0,0,0,0
TokenRing-COL-015,9,TRUE,0.0,0.028222,0.009979,0.0,16132,TRUE,0,1,2,1,2,256,3616,256,3616,0,0,0,0,0,0,0,0,0,0,0
TokenRing-COL-020,1,TRUE,0.0,0.048061,0.026627,0.0,38220,TRUE,0,1,2,1,2,441,8410,441,8410,0,0,0,0,0,0,0,0,0,0,0
TokenRing-COL-020,10,TRUE,0.0,0.047274,0.020997,0.0,37280,TRUE,0,1,2,1,2,441,8410,441,8410,0,0,0,0,0,0,0,0,0,0,0
TokenRing-COL-020,11,TRUE,0.0,0.048301,0.020465,0.0,37408,TRUE,0,1,2,1,2,441,8410,441,8410,0,0,0,0,0,0,0,0,0,0,0
TokenRing-COL-020,12,TRUE,0.0,0.050789,0.020514,0.0,37640,TRUE,0,1,2,1,2,441,8410,441,8410,0,0,0,0,0,0,0,0,0,0,0
TokenRing-COL-020,13,TRUE,0.0,0.040722,0.01952,0.0,37168,TRUE,0,1,2,1,2,441,8410,441,8410,0,0,0,0,0,0,0,0,0,0,0
TokenRing-COL-020,14,TRUE,0.0,0.045534,0.021007,0.0,37436,TRUE,0,1,2,1,2,441,8410,441,8410,0,0,0,0,0,0,0,0,0,0,0
TokenRing-COL-020,15,FALSE,0.0,0.039439,0.017766,0.0,36840,TRUE,0,1,2,1,2,441,8410,441,8410,0,0,0,0,0,0,0,0,0,0,0
TokenRing-COL-020,16,TRUE,0.0,0.043522,0.020179,0.0,37784,TRUE,0,1,2,1,2,441,8410,441,8410,0,0,0,0,0,0,0,0,0,0,0
TokenRing-COL-020,2,TRUE,0.0,0.057941,0.02557,0.0,37996,TRUE,0,1,2,1,2,441,8410,441,8410,0,0,0,0,0,0,0,0,0,0,0
TokenRing-COL-020,3,TRUE,0.0,0.058052,0.024809,0.0,36232,TRUE,0,1,2,1,2,441,8410,441,8410,0,0,0,0,0,0,0,0,0,0,0
TokenRing-COL-020,4,TRUE,0.0,0.058667,0.025504,0.0,37720,TRUE,0,1,2,1,2,441,8410,441,8410,0,0,0,0,0,0,0,0,0,0,0
TokenRing-COL-020,5,TRUE,0.0,0.058003,0.025487,0.0,38216,TRUE,0,1,2,1,2,441,8410,441,8410,0,0,0,0,0,0,0,0,0,0,0
TokenRing-COL-020,6,TRUE,0.0,0.058881,0.025678,0.0,36440,TRUE,0,1,2,1,2,441,8410,441,8410,0,0,0,0,0,0,0,0,0,0,0
TokenRing-COL-020,7,TRUE,0.0,0.057697,0.026593,0.0,37296,TRUE,0,1,2,1,2,441,8410,441,8410,0,0,0,0,0,0,0,0,0,0,0
TokenRing-COL-020,8,TRUE,0.0,0.046847,0.024915,0.0,37176,TRUE,0,1,2,1,2,441,8410,441,8410,0,0,0,0,0,0,0,0,0,0,0
TokenRing-COL-020,9,TRUE,0.0,0.048358,0.024676,0.0,37600,TRUE,0,1,2,1,2,441,8410,441,8410,0,0,0,0,0,0,0,0,0,0,0
TokenRing-COL-030,1,TRUE,0.0,0.153811,0.133535,0.0,108140,TRUE,0,1,2,1,2,961,27906,961,27906,0,0,0,0,0,0,0,0,0,0,0
TokenRing-COL-030,10,FALSE,0.0,0.149005,0.132793,0.0,107656,TRUE,0,1,2,1,2,961,27906,961,27906,0,0,0,0,0,0,0,0,0,0,0
TokenRing-COL-030,11,FALSE,0.0,0.146607,0.134023,0.0,108472,TRUE,0,1,2,1,2,961,27906,961,27906,0,0,0,0,0,0,0,0,0,0,0
TokenRing-COL-030,12,TRUE,0.0,0.140909,0.127821,0.0,106852,TRUE,0,1,2,1,2,961,27906,961,27906,0,0,0,0,0,0,0,0,0,0,0
TokenRing-COL-030,13,FALSE,0.0,0.145555,0.128352,0.0,108788,TRUE,0,1,2,1,2,961,27906,961,27906,0,0,0,0,0,0,0,0,0,0,0
TokenRing-COL-030,14,TRUE,0.0,0.1432,0.128669,0.0,107228,TRUE,0,1,2,1,2,961,27906,961,27906,0,0,0,0,0,0,0,0,0,0,0
