model name,query index,answer,crash,colored reduce time,unfold time,reduce time,verification time,verification memory,solved by query simplification,state space size,original place count,original transition count,colored reduce place count,colored reduce transition count,unfolded place count,unfolded transition count,reduced place count,reduced transition count,rule A,rule B,rule C,rule D,rule E,rule F,rule G,rule H,rule I,rule 0,rule 1,rule 2,rule 3
AirplaneLD-COL-0020,14,FALSE,none,0.0,0.00041,0.000215,0.0,4104,TRUE,297,20,15,20,15,28,27,21,21,0,2,0,2,0,0,0,0,1,0,0,0,0
AirplaneLD-COL-0020,15,TRUE,none,0.0,0.000464,0.000221,0.0,4200,TRUE,809,20,15,20,15,28,27,25,25,0,1,0,1,0,0,0,0,1,0,0,0,0
AirplaneLD-COL-0020,16,FALSE,none,0.0,0.000467,0.000158,0.003164,5992,FALSE,14,20,15,20,15,28,27,7,6,1,0,0,2,0,0,0,0,1,0,0,0,0
AirplaneLD-COL-0050,1,TRUE,none,0.0,0.000484,0.000183,0.003333,5868,FALSE,14,20,15,20,15,28,27,7,6,1,0,0,2,0,0,0,0,1,0,0,0,0
AirplaneLD-COL-0050,2,TRUE,none,0.0,0.000367,0.000121,0.0,4080,TRUE,7,20,15,20,15,28,27,7,5,1,0,0,0,0,0,0,0,1,0,0,0,0
AirplaneLD-COL-0050,3,FALSE,none,0.0,0.000491,0.000275,0.0,4104,TRUE,409,20,15,20,15,28,27,21,22,0,3,0,2,0,0,0,0,1,0,0,0,0
AirplaneLD-COL-0050,4,FALSE,none,0.0,0.000418,0.000175,0.0,4004,TRUE,13,20,15,20,15,28,27,10,8,1,1,0,1,0,0,0,0,1,0,0,0,0
AirplaneLD-COL-0050,5,TRUE,none,0.0,0.000388,0.00018,0.0,3676,TRUE,29,20,15,20,15,28,27,11,10,0,1,0,1,0,0,0,0,1,0,0,0,0
AirplaneLD-COL-0050,6,FALSE,none,0.0,0.00034,0.000256,0.0,3612,TRUE,17,20,15,20,15,28,27,11,9,0,8,0,3,0,0,0,0,1,0,0,0,0
AirplaneLD-COL-0050,7,FALSE,none,0.0,0.000489,0.00018,0.0,4048,TRUE,29,20,15,20,15,28,27,13,11,0,6,0,2,0,0,0,0,1,0,0,0,0
AirplaneLD-COL-0050,8,FALSE,none,0.0,0.000368,0.000121,0.0,4008,TRUE,7,20,15,20,15,28,27,6,5,1,0,0,0,0,0,0,0,1,0,0,0,0
AirplaneLD-COL-0050,9,TRUE,none,0.0,0.000493,0.000156,0.0,4128,TRUE,69,20,15,20,15,28,27,13,14,0,0,0,1,0,0,0,0,1,0,0,0,0
AirplaneLD-COL-0050,10,FALSE,none,0.0,0.000382,0.000119,0.0,3992,TRUE,4,20,15,20,15,28,27,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0
AirplaneLD-COL-0050,11,FALSE,none,0.0,0.000433,0.000205,0.003055,5992,FALSE,121,20,15,20,15,28,27,17,17,0,3,0,1,0,0,0,0,1,0,0,0,0
AirplaneLD-COL-0050,12,FALSE,none,0.0,0.000483,0.000102,0.0,3576,TRUE,4,20,15,20,15,28,27,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0
AirplaneLD-COL-0050,13,TRUE,none,0.0,0.000491,0.000202,0.0,4124,TRUE,132,20,15,20,15,28,27,14,13,0,1,0,5,0,0,0,0,1,0,0,0,0
AirplaneLD-COL-0050,14,FALSE,none,0.0,0.000481,0.000235,0.002513,5992,FALSE,217,20,15,20,15,28,27,19,19,0,5,0,3,0,0,0,0,1,0,0,0,0
AirplaneLD-COL-0050,15,TRUE,none,0.0,0.0005,0.000162,0.002633,5932,FALSE,1129,20,15,20,15,28,27,25,26,0,0,0,1,0,0,0,0,1,0,0,0,0
AirplaneLD-COL-0050,16,TRUE,none,0.0,0.000429,9.8e-05,0.0,3560,TRUE,1,20,15,20,15,28,27,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
AirplaneLD-COL-0100,1,FALSE,none,0.0,0.00043,0.000238,0.0,4024,TRUE,9,20,15,20,15,28,27,9,7,0,6,0,2,0,0,0,0,1,0,0,0,0
AirplaneLD-COL-0100,2,TRUE,none,0.0,0.000427,7e-05,0.0,3572,TRUE,1,20,15,20,15,28,27,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
AirplaneLD-COL-0100,3,TRUE,none,0.0,0.000412,0.000146,0.002911,5932,FALSE,14,20,15,20,15,28,27,7,6,1,0,0,2,0,0,0,0,1,0,0,0,0
AirplaneLD-COL-0100,4,TRUE,none,0.0,0.000332,0.000202,0.0,4128,TRUE,137,20,15,20,15,28,27,16,17,0,1,0,1,0,0,0,0,1,0,0,0,0
AirplaneLD-COL-0100,5,FALSE,none,0.0,0.000334,0.00018,0.0,4024,TRUE,13,20,15,20,15,28,27,9,8,1,1,0,1,0,0,0,0,1,0,0,0,0
AirplaneLD-COL-0100,6,FALSE,none,0.0,0.000338,0.000175,0.002886,5992,FALSE,281,20,15,20,15,28,27,20,20,0,0,0,1,0,0,0,0,1,0,0,0,0
AirplaneLD-COL-0100,7,FALSE,none,0.0,0.000486,9.3e-05,0.0,3564,TRUE,2,20,15,20,15,28,27,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0
AirplaneLD-COL-0100,8,FALSE,none,0.0,0.000327,0.000147,0.0,4020,TRUE,28,20,15,20,15,28,27,9,7,0,1,0,4,0,0,0,0,1,0,0,0,0
AirplaneLD-COL-0100,9,TRUE,none,0.0,0.000377,0.000218,0.0,4192,TRUE,809,20,15,20,15,28,27,23,25,0,1,0,1,0,0,0,0,1,0,0,0,0
AirplaneLD-COL-0100,10,FALSE,none,0.0,0.00043,0.000112,0.0,4008,TRUE,4,20,15,20,15,28,27,5,4,0,0,0,0,0,0,0,0,1,0,0,0,0
AirplaneLD-COL-0100,11,TRUE,none,0.0,0.000377,0.000182,0.002619,5872,FALSE,29,20,15,20,15,28,27,12,11,0,3,0,1,0,0,0,0,1,0,0,0,0
AirplaneLD-COL-0100,12,FALSE,none,0.0,0.000486,0.000127,0.0,4064,TRUE,66,20,15,20,15,28,27,14,12,1,0,0,3,0,0,0,0,1,0,0,0,0
AirplaneLD-COL-0100,13,FALSE,none,0.0,0.000481,0.000137,0.0,4008,TRUE,7,20,15,20,15,28,27,6,5,1,0,0,0,0,0,0,0,1,0,0,0,0
AirplaneLD-COL-0100,14,FALSE,none,0.0,0.000492,0.000266,0.0,3616,TRUE,25,20,15,20,15,28,27,14,11,0,7,0,3,0,0,0,0,1,0,0,0,0
AirplaneLD-COL-0100,15,TRUE,none,0.0,0.000498,0.000157,0.0,4188,TRUE,1129,20,15,20,15,28,27,25,26,0,0,0,1,0,0,0,0,1,0,0,0,0
